───────────────────────────────────────────────────────────────────────────────
Language            Files       Lines    Blanks  Comments       Code Complexity
~xinim/lib/timerfd_create.c         7         2         0          5          0
~inim/lib/timingsafe_bcmp.c        11         1         0         10          1
~im/lib/timingsafe_memcmp.c        23         1         8         14          1
~etlibc-xinim/lib/tolower.c         8         2         0          6          1
~etlibc-xinim/lib/toupper.c         8         2         0          6          1
~tlibc-xinim/lib/towlower.c         8         2         0          6          1
~tlibc-xinim/lib/towupper.c         8         2         0          6          1
~ibc-xinim/lib/tss_create.c        14         2         0         12          1
~ibc-xinim/lib/tss_delete.c        14         2         0         12          2
~etlibc-xinim/lib/tss_get.c         5         1         0          4          0
~etlibc-xinim/lib/tss_set.c         6         1         0          5          0
~etlibc-xinim/lib/ttyname.c        66         4         0         62          8
~ietlibc-xinim/lib/usleep.c        12         1         3          8          0
~ibc-xinim/lib/vdso_dlsym.c        75        11        13         51          9
~dietlibc-xinim/lib/vfork.c         4         2         0          2          0
~libc-xinim/lib/vsnprintf.c        39         3         0         36          9
~tlibc-xinim/lib/vsprintf.c        12         2         0         10          0
~etlibc-xinim/lib/vsscanf.c        25         4         0         21          0
~/dietlibc-xinim/lib/wait.c         6         1         0          5          0
~dietlibc-xinim/lib/wait3.c         5         1         0          4          0
~etlibc-xinim/lib/wcrtomb.c        36         2         0         34         11
~ietlibc-xinim/lib/wcscat.c         8         1         0          7          2
~ietlibc-xinim/lib/wcschr.c         8         1         0          7          3
~ietlibc-xinim/lib/wcscmp.c         9         2         0          7          3
~ietlibc-xinim/lib/wcscpy.c         7         1         0          6          1
~ietlibc-xinim/lib/wcslen.c         7         1         0          6          1
~etlibc-xinim/lib/wcsncat.c        10         1         0          9          3
~etlibc-xinim/lib/wcsncmp.c         7         1         0          6          2
~etlibc-xinim/lib/wcsncpy.c         8         1         0          7          3
~etlibc-xinim/lib/wcsrchr.c         9         1         0          8          3
~libc-xinim/lib/wcsrtombs.c        36         2         1         33         10
~ietlibc-xinim/lib/wcsstr.c        11         2         0          9          3
~tlibc-xinim/lib/wcstombs.c        10         1         0          9          0
~tlibc-xinim/lib/wcswidth.c        77         5        60         12          3
~ietlibc-xinim/lib/wctomb.c         6         1         0          5          0
~etlibc-xinim/lib/wcwidth.c       208        14        97         97         32
~etlibc-xinim/lib/write12.c        17         3         0         14          0
~xinim/libcompat/clearenv.c         7         1         0          6          0
~-xinim/libcompat/ctermid.c        11         2         0          9          1
~-xinim/libcompat/cuserid.c        22         2         4         16          2
~c-xinim/libcompat/daemon.c        29         3         0         26          8
~libc-xinim/libcompat/err.c        16         1         0         15          0
~ibc-xinim/libcompat/errx.c        16         1         0         15          0
~ibc-xinim/libcompat/ffsl.c        31         1         2         28          9
~bc-xinim/libcompat/ffsll.c        29         1         2         26          8
~ibc-xinim/libcompat/ftok.c        12         2         0         10          1
~xinim/libcompat/getdelim.c        33         2         0         31         10
~-xinim/libcompat/getline.c         8         1         0          7          0
~-xinim/libcompat/getutmp.c        25         5         0         20          0
~-xinim/libcompat/mempcpy.c         6         1         0          5          0
~ibc-xinim/libcompat/rcmd.c        16         2         0         14          0
~c-xinim/libcompat/re_bsd.c        34         5         3         26          4
~-xinim/libcompat/toascii.c         8         2         0          6          0
~inim/libcompat/utmpxname.c        10         2         0          8          0
~ibc-xinim/libcompat/verr.c        13         1         0         12          0
~bc-xinim/libcompat/verrx.c        13         1         0         12          0
~bc-xinim/libcompat/vwarn.c        10         1         0          9          0
~c-xinim/libcompat/vwarnx.c         7         1         0          6          0
~ibc-xinim/libcompat/warn.c        13         1         0         12          0
~bc-xinim/libcompat/warnx.c        10         1         0          9          0
~c-xinim/libcompat/wtxent.c        14         2         0         12          1
~nim/libcruft/__end_parse.c        10         1         0          9          0
~ibcruft/__fprepare_parse.c        16         1         0         15          3
~c-xinim/libcruft/__parse.c        10         2         0          8          3
~xinim/libcruft/__parse_1.c         9         2         0          7          3
~nim/libcruft/__parse_nws.c        10         2         0          8          2
~inim/libcruft/__parse_ws.c        11         2         0          9          1
~libcruft/__prepare_parse.c        22         1         0         21          4
~xinim/libcruft/alphasort.c         6         1         0          5          0
~nim/libcruft/alphasort64.c         6         1         0          5          0
~ibc-xinim/libcruft/bcopy.c        11         2         0          9          0
~/libcruft/bindtextdomain.c        12         2         0         10          2
~ibc-xinim/libcruft/bzero.c        11         2         0          9          0
~ibc-xinim/libcruft/clock.c        21         3         1         17          3
~c-xinim/libcruft/confstr.c        19         3         0         16          2
~xinim/libcruft/dcgettext.c         7         1         0          6          0
~-xinim/libcruft/dgettext.c         4         1         0          3          0
~libcruft/dl_iterate_phdr.c        57        11         9         37          5
~inim/libcruft/dl_support.c        59        11         8         40          7
~xinim/libcruft/dn_expand.c        11         3         0          8          0
~nim/libcruft/dn_skipname.c        20         1         0         19          6
~xinim/libcruft/dngettext.c         7         1         0          6          0
~-xinim/libcruft/dnscruft.c       181         8         2        171         58
~xinim/libcruft/dnscruft2.c       174        11         7        156         35
~xinim/libcruft/dnscruft3.c         3         1         0          2          0
~xinim/libcruft/dnscruft4.c        11         2         0          9          2
~xinim/libcruft/fgetpwent.c        11         2         0          9          0
~nim/libcruft/fgetpwent_r.c        67         7         0         60         13
~uft/get_current_dir_name.c        18         1         0         17          5
~m/libcruft/getdtablesize.c         6         1         0          5          0
~-xinim/libcruft/getgrent.c        10         2         0          8          0
~inim/libcruft/getgrent_r.c        78         6         1         71         15
~-xinim/libcruft/getgrgid.c        11         2         0          9          0
~inim/libcruft/getgrgid_r.c        14         1         0         13          2
~-xinim/libcruft/getgrnam.c        11         2         0          9          0
~inim/libcruft/getgrnam_r.c        14         1         0         13          2
~m/libcruft/gethostbyaddr.c        35         5         0         30          4
~ibcruft/gethostbyaddr2_r.c         2         0         0          2          0
~libcruft/gethostbyaddr_r.c        84         3         4         77         13
~m/libcruft/gethostbyname.c        34         5         0         29          4
~/libcruft/gethostbyname2.c        36         5         0         31          4
~ibcruft/gethostbyname2_r.c        68         1         4         63         11
~libcruft/gethostbyname_r.c        70         1         4         65         11
~-xinim/libcruft/getlogin.c         6         1         0          5          0
~nim/libcruft/getopt_data.c        10         3         0          7          0
~nim/libcruft/getopt_long.c       121         2         1        118         42
~ibcruft/getopt_long_only.c       121         2         1        118         39
~nim/libcruft/getpagesize.c        24         5         0         19          1
~c-xinim/libcruft/getpass.c        52         2         0         50         14
~-xinim/libcruft/getpwent.c        10         2         0          8          0
~inim/libcruft/getpwent_r.c        65         4         0         61         13
~-xinim/libcruft/getpwnam.c        11         2         0          9          0
~inim/libcruft/getpwnam_r.c        14         1         0         13          2
~-xinim/libcruft/getpwuid.c        12         2         0         10          0
~inim/libcruft/getpwuid_r.c        13         1         0         12          2
~-xinim/libcruft/getspent.c        10         2         0          8          0
~inim/libcruft/getspent_r.c        68         4         0         64         13
~-xinim/libcruft/getspnam.c        11         2         0          9          0
~inim/libcruft/getspnam_r.c        14         1         0         13          2
~c-xinim/libcruft/gettext.c         4         1         0          3          0
~im/libcruft/getusershell.c        35         5         0         30          4
~ibc-xinim/libcruft/grbuf.c         5         2         0          3          0
~c-xinim/libcruft/h_errno.c         1         0         0          1          0
~libcruft/herrno_location.c         8         2         0          6          0
~bc-xinim/libcruft/herror.c         8         1         0          7          0
~xinim/libcruft/hstrerror.c        11         1         0         10          1
~xinim/libcruft/inet_addr.c        11         1         0         10          1
~xinim/libcruft/inet_aton.c        43         3        13         27          5
~xinim/libcruft/inet_ntoa.c         8         1         0          7          0
~nim/libcruft/inet_ntoa_r.c        22         2         0         20          2
~xinim/libcruft/inet_ntop.c        78         6         0         72         22
~xinim/libcruft/inet_pton.c       102         7         2         93         31
~inim/libcruft/initgroups.c        45         5         0         40          7
~bc-xinim/libcruft/killpg.c         5         1         0          4          0
~inim/libcruft/localeconv.c        15         4         1         10          0
~c-xinim/libcruft/mkdtemp.c        28         1         0         27          7
~c-xinim/libcruft/mkstemp.c        32         2         0         30          7
~bc-xinim/libcruft/mktemp.c        17         3         0         14          1
~-xinim/libcruft/ngettext.c         6         1         0          5          0
~nim/libcruft/nl_langinfo.c        59         6         1         52         12
~ibc-xinim/libcruft/pwbuf.c         5         2         0          3          0
~xinim/libcruft/res_close.c        15         2         0         13          2
~-xinim/libcruft/res_init.c         9         2         0          7          0
~nim/libcruft/res_mkquery.c        88         9        18         61         10
~xinim/libcruft/res_query.c       260        11         8        241         63
~inim/libcruft/res_search.c        38         3         2         33          2
~inim/libcruft/scan_ulong.c        13         1         0         12          1
~c-xinim/libcruft/scandir.c        49         1         3         45          8
~xinim/libcruft/scandir64.c        50         1         3         46          8
~c-xinim/libcruft/setegid.c        11         2         0          9          0
~c-xinim/libcruft/seteuid.c        11         2         0          9          0
~xinim/libcruft/setlocale.c        22         1         0         21         11
~ibc-xinim/libcruft/spbuf.c         5         2         0          3          0
~inim/libcruft/strerror_r.c        11         2         0          9          2
~c-xinim/libcruft/sysconf.c        85        11         0         74         10
~im/libcruft/sysconf_cpus.c        65         3        10         52          9
~c-xinim/libcruft/tempnam.c        34         2         0         32          5
~inim/libcruft/textdomain.c        11         2         0          9          2
~bc-xinim/libcruft/tmpnam.c        32         2         0         30          6
~ibc-xinim/libcrypt/crypt.c       324        32        45        247         42
~tlibc-xinim/libcrypt/md5.c       243        37        40        166         12
~-xinim/libcrypt/md5crypt.c       157        31        38         88         15
~nim/libcrypt/sha256crypt.c       725       107       101        517         73
~nim/libcrypt/sha512crypt.c       791       105       101        585         74
~bc-xinim/libdl/_dl_alloc.c        82        12         0         70         14
~ibc-xinim/libdl/_dl_load.c       401        49        24        328         71
~ibc-xinim/libdl/_dl_main.c     1,408       151       113      1,144         92
~ibc-xinim/libdl/_dl_math.c        33         2         1         30          6
~ibc-xinim/libdl/_dl_open.c        35         3         0         32          7
~bc-xinim/libdl/_dl_queue.c        41         5         0         36          7
~libc-xinim/libdl/_dl_rel.c        42        10         4         28          1
~xinim/libdl/_dl_relocate.c       143        13         1        129         40
~c-xinim/libdl/_dl_search.c       112        14         8         90         22
~tlibc-xinim/libdl/dladdr.c        39         3         1         35          6
~libc-xinim/libdl/dlclose.c        44         4         0         40          7
~libc-xinim/libdl/dlerror.c        55         9         0         46          3
~tlibc-xinim/libdl/dlopen.c        26         3         1         22          2
~etlibc-xinim/libdl/dlsym.c       145         9         8        128         19
~bc-xinim/libdl/test/test.c        20         2         1         17          3
~xinim/libdl/test/test_so.c        11         3         0          8          0
~liblatin1/latin1-iscntrl.c         6         1         0          5          2
~liblatin1/latin1-isgraph.c         7         2         0          5          2
~liblatin1/latin1-islower.c         6         1         0          5          3
~liblatin1/latin1-isprint.c         6         1         0          5          2
~liblatin1/latin1-isupper.c         6         1         0          5          4
~ietlibc-xinim/libm/acosh.c         6         1         0          5          0
~ietlibc-xinim/libm/asinh.c         6         1         0          5          0
~ietlibc-xinim/libm/atanh.c         8         2         0          6          0
~etlibc-xinim/libm/bessel.c       171        30        20        121         21
~dietlibc-xinim/libm/ceil.c        92         8        20         64         23
~dietlibc-xinim/libm/cosh.c         9         2         0          7          0
~/dietlibc-xinim/libm/erf.c        95        15        43         37          3
~ietlibc-xinim/libm/gamma.c       115        16        30         69          5
~dietlibc-xinim/libm/ipow.c        29         4         6         19          5
~dietlibc-xinim/libm/modf.c         7         1         0          6          0
~dietlibc-xinim/libm/poly.c        41         4        23         14          1
~/dietlibc-xinim/libm/pow.c        42         8         3         31         13
~dietlibc-xinim/libm/rint.c         5         1         0          4          0
~dietlibc-xinim/libm/sinh.c         9         2         0          7          0
~dietlibc-xinim/libm/tanh.c         7         1         0          6          0
~ibpthread/pthread_atfork.c        74        15         0         59         10
~read_attr_getdetachstate.c        11         3         0          8          0
~ead_attr_getinheritsched.c        10         2         0          8          0
~hread_attr_getschedparam.c        10         2         0          8          0
~read_attr_getschedpolicy.c        10         2         0          8          0
~ad/pthread_attr_getscope.c        11         2         0          9          0
~thread_attr_getstackaddr.c        10         2         0          8          0
~thread_attr_getstacksize.c        11         3         0          8          0
~read_attr_setdetachstate.c        14         2         0         12          3
~ead_attr_setinheritsched.c        14         2         0         12          1
~hread_attr_setschedparam.c        21         3         0         18          2
~read_attr_setschedpolicy.c        23         2         0         21          3
~ad/pthread_attr_setscope.c        12         2         0         10          2
~thread_attr_setstackaddr.c        10         2         0          8          0
~thread_attr_setstacksize.c        12         2         0         10          2
~bpthread/pthread_cleanup.c        42        12         0         30          1
~d/pthread_cond_broadcast.c        27         7         0         20          1
~ead/pthread_cond_destroy.c        26         5         0         21          2
~thread/pthread_cond_init.c        13         2         0         11          0
~read/pthread_cond_signal.c        18         5         0         13          1
~d/pthread_cond_timedwait.c        47        13         3         31          4
~thread/pthread_cond_wait.c        45        13         3         29          4
~hread_condattr_getshared.c        12         3         0          9          0
~hread_condattr_setshared.c        15         3         0         12          3
~ibpthread/pthread_create.c       128        16        11        101         10
~ibpthread/pthread_detach.c        22         2         0         20          4
~thread/pthread_dns_cruft.c        15         4         0         11          0
~libpthread/pthread_equal.c         5         1         0          4          0
~bpthread/pthread_fdglue2.c        17         2         0         15          1
~ibpthread/pthread_fflush.c         9         1         0          8          2
~libpthread/pthread_fgetc.c        10         1         0          9          0
~thread/pthread_flockfile.c         5         1         0          4          0
~libpthread/pthread_fputc.c         9         1         0          8          0
~libpthread/pthread_fputs.c         5         1         0          4          0
~libpthread/pthread_fread.c         9         1         0          8          0
~ead/pthread_ftrylockfile.c         5         1         0          4          0
~read/pthread_funlockfile.c         5         1         0          4          0
~ibpthread/pthread_fwrite.c         9         1         0          8          0
~pthread/pthread_internal.c       729        74        68        587         75
~/libpthread/pthread_join.c        32         3         3         26          7
~m/libpthread/pthread_key.c        95        22         6         67          9
~/libpthread/pthread_kill.c        27         3         0         24          3
~ad/pthread_mutex_destroy.c        12         2         0         10          1
~hread/pthread_mutex_init.c        15         2         0         13          1
~hread/pthread_mutex_lock.c        26         4         2         20          4
~ad/pthread_mutex_trylock.c        21         3         2         16          5
~ead/pthread_mutex_unlock.c        28         4         1         23          5
~ead_mutexattr_getkind_np.c        10         2         0          8          0
~d/pthread_mutexattr_init.c        11         2         0          9          0
~ead_mutexattr_setkind_np.c        14         2         0         12          1
~d/pthread_rwlock_destroy.c         5         1         0          4          0
~read/pthread_rwlock_init.c         6         1         0          5          0
~ad/pthread_rwlock_rdlock.c        15         1         0         14          3
~pthread_rwlock_tryrdlock.c        14         1         0         13          3
~pthread_rwlock_trywrlock.c        11         1         0         10          2
~ad/pthread_rwlock_unlock.c        18         1         0         17          5
~ad/pthread_rwlock_wrlock.c        15         1         0         14          3
~/libpthread/pthread_self.c         7         2         0          5          0
~thread_semaphore_destroy.c        15         3         0         12          2
~hread_semaphore_getvalue.c        13         3         0         10          1
~d/pthread_semaphore_init.c        20         5         0         15          2
~d/pthread_semaphore_misc.c        19         3         0         16          0
~d/pthread_semaphore_post.c        45         9         5         31          9
~thread_semaphore_trywait.c        30         7         0         23          5
~d/pthread_semaphore_wait.c        27         7         0         20          4
~d/pthread_setcancelstate.c        15         2         0         13          2
~ad/pthread_setschedparam.c        22         2         1         19          2
~thread/pthread_sigaction.c        13         3         0         10          1
~bpthread/pthread_sigmask.c        25         2         0         23          2
~pthread/pthread_spinlock.c       128        11         7        110         14
~thread/pthread_sys_alloc.c        39         6         0         33          0
~thread/pthread_sys_close.c         9         2         0          7          0
~hread/pthread_sys_create.c         9         2         0          7          0
~thread/pthread_sys_fcntl.c        12         2         0         10          0
~ad/pthread_sys_fdatasync.c         9         2         0          7          0
~thread/pthread_sys_fsync.c         9         2         0          7          0
~read/pthread_sys_logging.c        30         6         0         24          0
~thread/pthread_sys_msync.c        10         2         0          8          0
~ad/pthread_sys_nanosleep.c        10         2         0          8          0
~pthread/pthread_sys_open.c        12         3         0          9          0
~thread/pthread_sys_pause.c         9         2         0          7          0
~pthread/pthread_sys_read.c         9         2         0          7          0
~d/pthread_sys_sigsuspend.c         9         2         0          7          0
~thread/pthread_sys_sleep.c        11         2         0          9          0
~read/pthread_sys_tcdrain.c        11         3         0          8          0
~read/pthread_sys_waitpid.c        11         3         0          8          0
~thread/pthread_sys_write.c         9         2         0          7          0
~im/libpthread/test-basic.c       725        67        18        640        229
~thread/test-threads_busy.c        39         8         0         31          8
~ad/test-threads_busy_inc.c        39         8         0         31          8
~thread/test-threads_many.c        57         9         0         48          6
~etlibc-xinim/libregex/rx.c       666        43        57        566        140
~c-xinim/librpc/auth_none.c       131        16        36         79          8
~c-xinim/librpc/auth_unix.c       315        37        78        200         27
~nim/librpc/authunix_prot.c        69         6        38         25          6
~inim/librpc/bindresvport.c        79         5        34         40         12
~inim/librpc/clnt_generic.c       112         2        40         70         12
~xinim/librpc/clnt_perror.c       308        34        46        228         20
~bc-xinim/librpc/clnt_raw.c       245        28        64        153         23
~xinim/librpc/clnt_simple.c       121         6        39         76         23
~bc-xinim/librpc/clnt_tcp.c       467        45       101        321         64
~bc-xinim/librpc/clnt_udp.c       446        34        81        331         54
~nim/librpc/get_myaddress.c        70         5        37         28          3
~c-xinim/librpc/getrpcent.c       268        24        36        208         72
~-xinim/librpc/getrpcport.c        57         4        32         21          3
~c-xinim/librpc/pmap_clnt.c       111         8        43         60          7
~inim/librpc/pmap_getmaps.c        84         5        41         38          5
~inim/librpc/pmap_getport.c        94         6        41         47         10
~c-xinim/librpc/pmap_prot.c        58         6        35         17          2
~-xinim/librpc/pmap_prot2.c       116         7        83         26          8
~bc-xinim/librpc/pmap_rmt.c       410        24        73        313         45
~xinim/librpc/rpc_callmsg.c       189         7        49        133         48
~im/librpc/rpc_commondata.c        42         1        33          8          0
~im/librpc/rpc_dtablesize.c        50         3        33         14          3
~bc-xinim/librpc/rpc_prot.c       279        42        73        164         19
~ietlibc-xinim/librpc/svc.c       484        52       120        312         51
~bc-xinim/librpc/svc_auth.c       115        13        68         34          3
~nim/librpc/svc_auth_unix.c       142        10        50         82          9
~ibc-xinim/librpc/svc_raw.c       172        24        40        108         15
~ibc-xinim/librpc/svc_run.c        71         4        33         34          5
~-xinim/librpc/svc_simple.c       144         9        41         94         26
~ibc-xinim/librpc/svc_tcp.c       416        39        86        291         36
~ibc-xinim/librpc/svc_udp.c       474        50        98        326         57
~ietlibc-xinim/librpc/xdr.c       579        72       162        345        104
~c-xinim/librpc/xdr_array.c       162        14        66         82         20
~c-xinim/librpc/xdr_float.c       284        32        50        202         36
~ibc-xinim/librpc/xdr_mem.c       172        19        43        110          9
~ibc-xinim/librpc/xdr_rec.c       574        60       126        388         65
~nim/librpc/xdr_reference.c       130        12        65         53         11
~c-xinim/librpc/xdr_stdio.c       191        27        60        104         11
~-xinim/libshell/basename.c        27         2         9         16          5
~c-xinim/libshell/dirname.c        34         1        11         22         11
~c-xinim/libshell/fnmatch.c       139        10         6        123         58
~libc-xinim/libshell/glob.c       356        48        50        258        115
~-xinim/libshell/realpath.c        51         5         2         44         11
~inim/libstdio/__fbufsize.c         6         1         0          5          0
~bc-xinim/libstdio/__flbf.c         6         1         0          5          0
~inim/libstdio/__fpending.c         6         1         0          5          0
~-xinim/libstdio/__fpurge.c         7         1         0          6          0
~nim/libstdio/__freadable.c         6         1         0          5          0
~inim/libstdio/__freading.c         6         1         0          5          0
~nim/libstdio/__fwritable.c         6         1         0          5          0
~-xinim/libstdio/clearerr.c         7         2         0          5          0
~bc-xinim/libstdio/fclose.c        24         2         0         22          4
~bc-xinim/libstdio/fdglue.c        25         2         0         23          2
~c-xinim/libstdio/fdglue2.c        49         3         0         46          5
~bc-xinim/libstdio/fdopen.c        15         3         0         12          1
~-xinim/libstdio/fdprintf.c        13         1         0         12          0
~libc-xinim/libstdio/feof.c         9         1         1          7          1
~bc-xinim/libstdio/ferror.c         7         1         0          6          0
~bc-xinim/libstdio/fflush.c        67         8         3         56         14
~/libstdio/fgetc_unlocked.c        37         4         1         32          9
~c-xinim/libstdio/fgetpos.c         8         1         0          7          1
~ibc-xinim/libstdio/fgets.c        26         2         1         23          8
~bc-xinim/libstdio/fileno.c         7         1         0          6          0
~ibc-xinim/libstdio/fopen.c        20         5         2         13          1
~c-xinim/libstdio/fprintf.c        13         1         0         12          0
~/libstdio/fputc_unlocked.c        30         2         0         28         13
~ibc-xinim/libstdio/fputs.c         8         2         0          6          0
~ibc-xinim/libstdio/fread.c        71         4         1         66         18
~c-xinim/libstdio/freopen.c        29         3         2         24          4
~bc-xinim/libstdio/fscanf.c        14         1         0         13          0
~ibc-xinim/libstdio/fseek.c        12         2         0         10          0
~bc-xinim/libstdio/fseeko.c        12         2         0         10          0
~-xinim/libstdio/fseeko64.c        15         2         0         13          0
~c-xinim/libstdio/fsetpos.c         7         1         0          6          1
~ibc-xinim/libstdio/ftell.c        14         2         0         12          3
~bc-xinim/libstdio/ftello.c        10         2         0          8          1
~-xinim/libstdio/ftello64.c        13         2         0         11          1
~bc-xinim/libstdio/fwrite.c        77         3         5         69         25
~bc-xinim/libstdio/printf.c        15         1         0         14          0
~c-xinim/libstdio/putchar.c         6         1         0          5          0
~libc-xinim/libstdio/puts.c        14         3         0         11          1
~ibc-xinim/libstdio/scanf.c        14         1         0         13          0
~c-xinim/libstdio/setvbuf.c        37         3         0         34          7
~bc-xinim/libstdio/stderr.c        22         3         0         19          0
~ibc-xinim/libstdio/stdin.c        29         4         0         25          1
~bc-xinim/libstdio/stdout.c        23         3         0         20          0
~c-xinim/libstdio/tmpfile.c        18         3         2         13          1
~bc-xinim/libstdio/ungetc.c        19         2         3         14          6
~xinim/libstdio/vfdprintf.c        15         2         0         13          0
~-xinim/libstdio/vfprintf.c        15         2         0         13          0
~c-xinim/libstdio/vfscanf.c        11         1         0         10          0
~c-xinim/libstdio/vprintf.c        16         3         0         13          0
~bc-xinim/libstdio/vscanf.c        10         1         0          9          0
~gly/__utmp_block_signals.c        45         9        10         26          1
~-xinim/libugly/__utmp_io.c        47         8         4         35          7
~-xinim/libugly/addmntent.c        21         4         2         15          3
~bc-xinim/libugly/asctime.c         7         2         0          5          0
~-xinim/libugly/asctime_r.c        30         3         2         25          1
~c-xinim/libugly/asprintf.c        20         1         0         19          1
~libc-xinim/libugly/ctime.c         5         1         0          4          0
~bc-xinim/libugly/ctime_r.c         5         1         0          4          0
~c-xinim/libugly/difftime.c         8         2         0          6          0
~libc-xinim/libugly/dirfd.c         8         1         0          7          0
~-xinim/libugly/endmntent.c         8         2         0          6          0
~im/libugly/facilitynames.c        32         2         0         30          0
~nim/libugly/freeaddrinfo.c        11         1         0         10          1
~libc-xinim/libugly/ftime.c        15         2         0         13          0
~nim/libugly/gai_strerror.c        13         1         0         12          1
~inim/libugly/getaddrinfo.c       163         7         3        153         66
~xinim/libugly/gethostent.c       116         6         3        107         29
~m/libugly/gethostent_nor.c         7         2         0          5          0
~-xinim/libugly/getmntent.c        31         1         1         29         15
~inim/libugly/getnameinfo.c        47         1         0         46         12
~m/libugly/getprotobyname.c        12         2         0         10          1
~libugly/getprotobyname_r.c        17         1         0         16          4
~libugly/getprotobynumber.c        12         2         0         10          1
~bugly/getprotobynumber_r.c        13         1         0         12          2
~inim/libugly/getprotoent.c        10         2         0          8          0
~im/libugly/getprotoent_r.c        78         5         2         71         18
~im/libugly/getservbyname.c        12         2         0         10          1
~/libugly/getservbyname_r.c        18         1         0         17          6
~im/libugly/getservbyport.c        12         2         0         10          1
~/libugly/getservbyport_r.c        13         1         0         12          3
~xinim/libugly/getservent.c        10         2         0          8          0
~nim/libugly/getservent_r.c        91         5         2         84         23
~ibc-xinim/libugly/gmtime.c         6         1         0          5          0
~c-xinim/libugly/gmtime_r.c        35         5         1         29          7
~bc-xinim/libugly/grantpt.c        13         1         0         12          2
~-xinim/libugly/hasmntopt.c        18         1         0         17          8
~libc-xinim/libugly/iconv.c       179         2         3        174         55
~inim/libugly/iconv_close.c         7         1         0          6          0
~xinim/libugly/iconv_open.c        31         4         0         27         13
~ibc-xinim/libugly/isleap.c         8         1         3          4          2
~c-xinim/libugly/iswctype.c         6         1         0          5          0
~-xinim/libugly/localtime.c         6         1         0          5          0
~inim/libugly/localtime_r.c        25         2         0         23          0
~bc-xinim/libugly/logging.c       202        26        16        160         47
~ibc-xinim/libugly/mktime.c        33         4         0         29          0
~ibc-xinim/libugly/netent.c       130         9         4        117         40
~bc-xinim/libugly/openpty.c        53         1         0         52         14
~ibc-xinim/libugly/pclose.c        12         1         0         11          1
~libc-xinim/libugly/popen.c        34         3         0         31          3
~im/libugly/prioritynames.c        22         2         0         20          0
~nim/libugly/protoent_buf.c         5         2         0          3          0
~bc-xinim/libugly/ptsname.c        17         3         0         14          2
~c-xinim/libugly/putpwent.c        19         3         1         15          2
~inim/libugly/servent_buf.c         5         2         0          3          0
~ibc-xinim/libugly/setenv.c        19         2         0         17          2
~-xinim/libugly/setmntent.c         7         2         0          5          0
~c-xinim/libugly/strftime.c       134         8         1        125         18
~bc-xinim/libugly/strndup.c        19         1         3         15          1
~c-xinim/libugly/strptime.c       157         6         3        148         42
~-xinim/libugly/strsignal.c        10         1         0          9          1
~ibc-xinim/libugly/system.c        75        11         0         64         12
~m/libugly/time_table_spd.c        19         2         1         16          0
~ibc-xinim/libugly/timegm.c        56        11         7         38         14
~c-xinim/libugly/timezone.c         3         1         0          2          0
~ibc-xinim/libugly/tzfile.c       137        11        11        115         18
~c-xinim/libugly/unlockpt.c        10         1         1          8          0
~c-xinim/libugly/unsetenv.c         6         2         0          4          0
~libc-xinim/libugly/utent.c       109        15         1         93         26
~ibc-xinim/libugly/utxent.c       125        23         5         97         26
~-xinim/libugly/vasprintf.c        21         1         0         20          1
~ibc-xinim/libugly/wctype.c        24         2         0         22          2
~bc-xinim/libugly/wmemcmp.c        10         1         0          9          2
~bc-xinim/libugly/wmemcpy.c         8         1         0          7          1
~c-xinim/libugly/wmemmove.c        12         1         0         11          4
~bc-xinim/libugly/wmemset.c         7         1         0          6          1
~libc-xinim/libugly/wtent.c        37         8         0         29          4
~etlibc-xinim/mips/divdi3.c       342        57        50        235         42
~ietlibc-xinim/mips/pread.c        11         3         0          8          0
~tlibc-xinim/mips/pread64.c        14         3         0         11          0
~etlibc-xinim/mips/pwrite.c        11         3         0          8          0
~libc-xinim/mips/pwrite64.c        14         3         0         11          0
~c-xinim/mips64/__waitpid.c         2         0         1          1          0
~tlibc-xinim/mips64/pread.c         2         0         1          1          0
~libc-xinim/mips64/pwrite.c         2         0         1          1          0
~c-xinim/parisc/__fadvise.c        16         3         0         13          0
~libc-xinim/ppc/__fadvise.c        13         2         0         11          0
~/dietlibc-xinim/ppc/mmap.c        40         2         0         38          0
~fpu/atomic-feclearexcept.c        48         7        23         18          2
~tfpu/atomic-feholdexcept.c        52         6        22         24          2
~ftfpu/atomic-feupdateenv.c        43         6        20         17          1
~m/ppc/softfpu/flt-rounds.c        39         2        18         19          1
~oftfpu/fraiseexcept-soft.c        23         2        18          3          0
~nim/ppc/softfpu/sim-full.c        47         7        22         18          1
~im/ppc/softfpu/spe-raise.c        53         9        24         20         10
~xinim/profiling/__mcount.c        24         3         1         20          7
~-xinim/profiling/monitor.c        93         7        22         64          6
~c-xinim/profiling/profil.c        75         9        13         53          3
~ibc-xinim/s390/__fadvise.c        29         6         0         23          0
~ibc-xinim/s390/__waitpid.c         6         1         0          5          0
~bc-xinim/s390x/__waitpid.c         6         1         0          5          0
~ibc-xinim/softfpu/adddf3.c        51         4        29         18          0
~ibc-xinim/softfpu/addsf3.c        51         4        29         18          0
~ibc-xinim/softfpu/divdf3.c        51         4        29         18          0
~ibc-xinim/softfpu/divsf3.c        51         4        29         18          0
~libc-xinim/softfpu/eqdf2.c        51         5        29         17          0
~libc-xinim/softfpu/eqsf2.c        51         5        29         17          0
~inim/softfpu/extendsfdf2.c        55         4        29         22          0
