# authority: IEEE Std 1003.1-2017 and The Open Group Base Specifications Issue 7, 2018 edition
# source-archive: susv4-2018.tgz, sha256 ab6636bca53c7d71d33d2c5149ede574d598fe6ec97fa8b08e0459ef7bcfc104
# volume: system-interfaces
# parent-denominator: 1195
# clause-denominator: 15740 HTML h2-h5 source headings with tag anchors
# clause-key-sha256: 1db32fccd04b71cadc31d467c8a1a4bf552a058110a61428a9511883a7a5ebc4
# clause-row-sha256: ee902a95473a45fc66bc580c78005d84747c464eb60d72316a6767bfaab12e52
# state invariant: every clause is exactly one of open or closed
# non-ASCII source titles use ASCII backslash escapes; source bytes remain hash-bound
parent	clause	title	source_sha256	state	witness	next_action
functions/log10.html	tag_16_302_04	RETURN VALUE	836e8c36aa52b739646e7853768e26b0e964cdcc45b4f92bb02bfd27af10b16c	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log10.html	tag_16_302_05	ERRORS	836e8c36aa52b739646e7853768e26b0e964cdcc45b4f92bb02bfd27af10b16c	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log10.html	tag_16_302_06	EXAMPLES	836e8c36aa52b739646e7853768e26b0e964cdcc45b4f92bb02bfd27af10b16c	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log10.html	tag_16_302_07	APPLICATION USAGE	836e8c36aa52b739646e7853768e26b0e964cdcc45b4f92bb02bfd27af10b16c	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log10.html	tag_16_302_08	RATIONALE	836e8c36aa52b739646e7853768e26b0e964cdcc45b4f92bb02bfd27af10b16c	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log10.html	tag_16_302_09	FUTURE DIRECTIONS	836e8c36aa52b739646e7853768e26b0e964cdcc45b4f92bb02bfd27af10b16c	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log10.html	tag_16_302_10	SEE ALSO	836e8c36aa52b739646e7853768e26b0e964cdcc45b4f92bb02bfd27af10b16c	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log10.html	tag_16_302_11	CHANGE HISTORY	836e8c36aa52b739646e7853768e26b0e964cdcc45b4f92bb02bfd27af10b16c	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log10.html	tag_16_302_12	Issue 5	836e8c36aa52b739646e7853768e26b0e964cdcc45b4f92bb02bfd27af10b16c	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log10.html	tag_16_302_13	Issue 6	836e8c36aa52b739646e7853768e26b0e964cdcc45b4f92bb02bfd27af10b16c	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log10f.html	tag_16_302_01	NAME	836e8c36aa52b739646e7853768e26b0e964cdcc45b4f92bb02bfd27af10b16c	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log10f.html	tag_16_302_02	SYNOPSIS	836e8c36aa52b739646e7853768e26b0e964cdcc45b4f92bb02bfd27af10b16c	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log10f.html	tag_16_302_03	DESCRIPTION	836e8c36aa52b739646e7853768e26b0e964cdcc45b4f92bb02bfd27af10b16c	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log10f.html	tag_16_302_04	RETURN VALUE	836e8c36aa52b739646e7853768e26b0e964cdcc45b4f92bb02bfd27af10b16c	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log10f.html	tag_16_302_05	ERRORS	836e8c36aa52b739646e7853768e26b0e964cdcc45b4f92bb02bfd27af10b16c	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log10f.html	tag_16_302_06	EXAMPLES	836e8c36aa52b739646e7853768e26b0e964cdcc45b4f92bb02bfd27af10b16c	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log10f.html	tag_16_302_07	APPLICATION USAGE	836e8c36aa52b739646e7853768e26b0e964cdcc45b4f92bb02bfd27af10b16c	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log10f.html	tag_16_302_08	RATIONALE	836e8c36aa52b739646e7853768e26b0e964cdcc45b4f92bb02bfd27af10b16c	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log10f.html	tag_16_302_09	FUTURE DIRECTIONS	836e8c36aa52b739646e7853768e26b0e964cdcc45b4f92bb02bfd27af10b16c	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log10f.html	tag_16_302_10	SEE ALSO	836e8c36aa52b739646e7853768e26b0e964cdcc45b4f92bb02bfd27af10b16c	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log10f.html	tag_16_302_11	CHANGE HISTORY	836e8c36aa52b739646e7853768e26b0e964cdcc45b4f92bb02bfd27af10b16c	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log10f.html	tag_16_302_12	Issue 5	836e8c36aa52b739646e7853768e26b0e964cdcc45b4f92bb02bfd27af10b16c	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log10f.html	tag_16_302_13	Issue 6	836e8c36aa52b739646e7853768e26b0e964cdcc45b4f92bb02bfd27af10b16c	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log10l.html	tag_16_302_01	NAME	836e8c36aa52b739646e7853768e26b0e964cdcc45b4f92bb02bfd27af10b16c	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log10l.html	tag_16_302_02	SYNOPSIS	836e8c36aa52b739646e7853768e26b0e964cdcc45b4f92bb02bfd27af10b16c	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log10l.html	tag_16_302_03	DESCRIPTION	836e8c36aa52b739646e7853768e26b0e964cdcc45b4f92bb02bfd27af10b16c	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log10l.html	tag_16_302_04	RETURN VALUE	836e8c36aa52b739646e7853768e26b0e964cdcc45b4f92bb02bfd27af10b16c	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log10l.html	tag_16_302_05	ERRORS	836e8c36aa52b739646e7853768e26b0e964cdcc45b4f92bb02bfd27af10b16c	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log10l.html	tag_16_302_06	EXAMPLES	836e8c36aa52b739646e7853768e26b0e964cdcc45b4f92bb02bfd27af10b16c	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log10l.html	tag_16_302_07	APPLICATION USAGE	836e8c36aa52b739646e7853768e26b0e964cdcc45b4f92bb02bfd27af10b16c	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log10l.html	tag_16_302_08	RATIONALE	836e8c36aa52b739646e7853768e26b0e964cdcc45b4f92bb02bfd27af10b16c	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log10l.html	tag_16_302_09	FUTURE DIRECTIONS	836e8c36aa52b739646e7853768e26b0e964cdcc45b4f92bb02bfd27af10b16c	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log10l.html	tag_16_302_10	SEE ALSO	836e8c36aa52b739646e7853768e26b0e964cdcc45b4f92bb02bfd27af10b16c	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log10l.html	tag_16_302_11	CHANGE HISTORY	836e8c36aa52b739646e7853768e26b0e964cdcc45b4f92bb02bfd27af10b16c	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log10l.html	tag_16_302_12	Issue 5	836e8c36aa52b739646e7853768e26b0e964cdcc45b4f92bb02bfd27af10b16c	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log10l.html	tag_16_302_13	Issue 6	836e8c36aa52b739646e7853768e26b0e964cdcc45b4f92bb02bfd27af10b16c	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log1p.html	tag_16_303_01	NAME	e5cf3a698877f1f92a38be6c827e486292c1d8e4ed8572aedaadbe4708e4bb66	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log1p.html	tag_16_303_02	SYNOPSIS	e5cf3a698877f1f92a38be6c827e486292c1d8e4ed8572aedaadbe4708e4bb66	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log1p.html	tag_16_303_03	DESCRIPTION	e5cf3a698877f1f92a38be6c827e486292c1d8e4ed8572aedaadbe4708e4bb66	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log1p.html	tag_16_303_04	RETURN VALUE	e5cf3a698877f1f92a38be6c827e486292c1d8e4ed8572aedaadbe4708e4bb66	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log1p.html	tag_16_303_05	ERRORS	e5cf3a698877f1f92a38be6c827e486292c1d8e4ed8572aedaadbe4708e4bb66	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log1p.html	tag_16_303_06	EXAMPLES	e5cf3a698877f1f92a38be6c827e486292c1d8e4ed8572aedaadbe4708e4bb66	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log1p.html	tag_16_303_07	APPLICATION USAGE	e5cf3a698877f1f92a38be6c827e486292c1d8e4ed8572aedaadbe4708e4bb66	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log1p.html	tag_16_303_08	RATIONALE	e5cf3a698877f1f92a38be6c827e486292c1d8e4ed8572aedaadbe4708e4bb66	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log1p.html	tag_16_303_09	FUTURE DIRECTIONS	e5cf3a698877f1f92a38be6c827e486292c1d8e4ed8572aedaadbe4708e4bb66	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log1p.html	tag_16_303_10	SEE ALSO	e5cf3a698877f1f92a38be6c827e486292c1d8e4ed8572aedaadbe4708e4bb66	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log1p.html	tag_16_303_11	CHANGE HISTORY	e5cf3a698877f1f92a38be6c827e486292c1d8e4ed8572aedaadbe4708e4bb66	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log1p.html	tag_16_303_12	Issue 5	e5cf3a698877f1f92a38be6c827e486292c1d8e4ed8572aedaadbe4708e4bb66	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log1p.html	tag_16_303_13	Issue 6	e5cf3a698877f1f92a38be6c827e486292c1d8e4ed8572aedaadbe4708e4bb66	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log1p.html	tag_16_303_14	Issue 7	e5cf3a698877f1f92a38be6c827e486292c1d8e4ed8572aedaadbe4708e4bb66	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log1pf.html	tag_16_303_01	NAME	e5cf3a698877f1f92a38be6c827e486292c1d8e4ed8572aedaadbe4708e4bb66	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log1pf.html	tag_16_303_02	SYNOPSIS	e5cf3a698877f1f92a38be6c827e486292c1d8e4ed8572aedaadbe4708e4bb66	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log1pf.html	tag_16_303_03	DESCRIPTION	e5cf3a698877f1f92a38be6c827e486292c1d8e4ed8572aedaadbe4708e4bb66	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log1pf.html	tag_16_303_04	RETURN VALUE	e5cf3a698877f1f92a38be6c827e486292c1d8e4ed8572aedaadbe4708e4bb66	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log1pf.html	tag_16_303_05	ERRORS	e5cf3a698877f1f92a38be6c827e486292c1d8e4ed8572aedaadbe4708e4bb66	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log1pf.html	tag_16_303_06	EXAMPLES	e5cf3a698877f1f92a38be6c827e486292c1d8e4ed8572aedaadbe4708e4bb66	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log1pf.html	tag_16_303_07	APPLICATION USAGE	e5cf3a698877f1f92a38be6c827e486292c1d8e4ed8572aedaadbe4708e4bb66	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log1pf.html	tag_16_303_08	RATIONALE	e5cf3a698877f1f92a38be6c827e486292c1d8e4ed8572aedaadbe4708e4bb66	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log1pf.html	tag_16_303_09	FUTURE DIRECTIONS	e5cf3a698877f1f92a38be6c827e486292c1d8e4ed8572aedaadbe4708e4bb66	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log1pf.html	tag_16_303_10	SEE ALSO	e5cf3a698877f1f92a38be6c827e486292c1d8e4ed8572aedaadbe4708e4bb66	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log1pf.html	tag_16_303_11	CHANGE HISTORY	e5cf3a698877f1f92a38be6c827e486292c1d8e4ed8572aedaadbe4708e4bb66	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log1pf.html	tag_16_303_12	Issue 5	e5cf3a698877f1f92a38be6c827e486292c1d8e4ed8572aedaadbe4708e4bb66	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log1pf.html	tag_16_303_13	Issue 6	e5cf3a698877f1f92a38be6c827e486292c1d8e4ed8572aedaadbe4708e4bb66	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log1pf.html	tag_16_303_14	Issue 7	e5cf3a698877f1f92a38be6c827e486292c1d8e4ed8572aedaadbe4708e4bb66	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log1pl.html	tag_16_303_01	NAME	e5cf3a698877f1f92a38be6c827e486292c1d8e4ed8572aedaadbe4708e4bb66	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log1pl.html	tag_16_303_02	SYNOPSIS	e5cf3a698877f1f92a38be6c827e486292c1d8e4ed8572aedaadbe4708e4bb66	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log1pl.html	tag_16_303_03	DESCRIPTION	e5cf3a698877f1f92a38be6c827e486292c1d8e4ed8572aedaadbe4708e4bb66	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log1pl.html	tag_16_303_04	RETURN VALUE	e5cf3a698877f1f92a38be6c827e486292c1d8e4ed8572aedaadbe4708e4bb66	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log1pl.html	tag_16_303_05	ERRORS	e5cf3a698877f1f92a38be6c827e486292c1d8e4ed8572aedaadbe4708e4bb66	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log1pl.html	tag_16_303_06	EXAMPLES	e5cf3a698877f1f92a38be6c827e486292c1d8e4ed8572aedaadbe4708e4bb66	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log1pl.html	tag_16_303_07	APPLICATION USAGE	e5cf3a698877f1f92a38be6c827e486292c1d8e4ed8572aedaadbe4708e4bb66	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log1pl.html	tag_16_303_08	RATIONALE	e5cf3a698877f1f92a38be6c827e486292c1d8e4ed8572aedaadbe4708e4bb66	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log1pl.html	tag_16_303_09	FUTURE DIRECTIONS	e5cf3a698877f1f92a38be6c827e486292c1d8e4ed8572aedaadbe4708e4bb66	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log1pl.html	tag_16_303_10	SEE ALSO	e5cf3a698877f1f92a38be6c827e486292c1d8e4ed8572aedaadbe4708e4bb66	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log1pl.html	tag_16_303_11	CHANGE HISTORY	e5cf3a698877f1f92a38be6c827e486292c1d8e4ed8572aedaadbe4708e4bb66	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log1pl.html	tag_16_303_12	Issue 5	e5cf3a698877f1f92a38be6c827e486292c1d8e4ed8572aedaadbe4708e4bb66	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log1pl.html	tag_16_303_13	Issue 6	e5cf3a698877f1f92a38be6c827e486292c1d8e4ed8572aedaadbe4708e4bb66	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log1pl.html	tag_16_303_14	Issue 7	e5cf3a698877f1f92a38be6c827e486292c1d8e4ed8572aedaadbe4708e4bb66	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log2.html	tag_16_304_01	NAME	9321f33b26019fd9330366ec02242022609e97e0679eae444e69945d96f3e500	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log2.html	tag_16_304_02	SYNOPSIS	9321f33b26019fd9330366ec02242022609e97e0679eae444e69945d96f3e500	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log2.html	tag_16_304_03	DESCRIPTION	9321f33b26019fd9330366ec02242022609e97e0679eae444e69945d96f3e500	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log2.html	tag_16_304_04	RETURN VALUE	9321f33b26019fd9330366ec02242022609e97e0679eae444e69945d96f3e500	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log2.html	tag_16_304_05	ERRORS	9321f33b26019fd9330366ec02242022609e97e0679eae444e69945d96f3e500	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log2.html	tag_16_304_06	EXAMPLES	9321f33b26019fd9330366ec02242022609e97e0679eae444e69945d96f3e500	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log2.html	tag_16_304_07	APPLICATION USAGE	9321f33b26019fd9330366ec02242022609e97e0679eae444e69945d96f3e500	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log2.html	tag_16_304_08	RATIONALE	9321f33b26019fd9330366ec02242022609e97e0679eae444e69945d96f3e500	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log2.html	tag_16_304_09	FUTURE DIRECTIONS	9321f33b26019fd9330366ec02242022609e97e0679eae444e69945d96f3e500	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log2.html	tag_16_304_10	SEE ALSO	9321f33b26019fd9330366ec02242022609e97e0679eae444e69945d96f3e500	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log2.html	tag_16_304_11	CHANGE HISTORY	9321f33b26019fd9330366ec02242022609e97e0679eae444e69945d96f3e500	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log2f.html	tag_16_304_01	NAME	9321f33b26019fd9330366ec02242022609e97e0679eae444e69945d96f3e500	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log2f.html	tag_16_304_02	SYNOPSIS	9321f33b26019fd9330366ec02242022609e97e0679eae444e69945d96f3e500	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log2f.html	tag_16_304_03	DESCRIPTION	9321f33b26019fd9330366ec02242022609e97e0679eae444e69945d96f3e500	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log2f.html	tag_16_304_04	RETURN VALUE	9321f33b26019fd9330366ec02242022609e97e0679eae444e69945d96f3e500	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log2f.html	tag_16_304_05	ERRORS	9321f33b26019fd9330366ec02242022609e97e0679eae444e69945d96f3e500	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log2f.html	tag_16_304_06	EXAMPLES	9321f33b26019fd9330366ec02242022609e97e0679eae444e69945d96f3e500	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log2f.html	tag_16_304_07	APPLICATION USAGE	9321f33b26019fd9330366ec02242022609e97e0679eae444e69945d96f3e500	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log2f.html	tag_16_304_08	RATIONALE	9321f33b26019fd9330366ec02242022609e97e0679eae444e69945d96f3e500	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log2f.html	tag_16_304_09	FUTURE DIRECTIONS	9321f33b26019fd9330366ec02242022609e97e0679eae444e69945d96f3e500	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log2f.html	tag_16_304_10	SEE ALSO	9321f33b26019fd9330366ec02242022609e97e0679eae444e69945d96f3e500	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log2f.html	tag_16_304_11	CHANGE HISTORY	9321f33b26019fd9330366ec02242022609e97e0679eae444e69945d96f3e500	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log2l.html	tag_16_304_01	NAME	9321f33b26019fd9330366ec02242022609e97e0679eae444e69945d96f3e500	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log2l.html	tag_16_304_02	SYNOPSIS	9321f33b26019fd9330366ec02242022609e97e0679eae444e69945d96f3e500	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log2l.html	tag_16_304_03	DESCRIPTION	9321f33b26019fd9330366ec02242022609e97e0679eae444e69945d96f3e500	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log2l.html	tag_16_304_04	RETURN VALUE	9321f33b26019fd9330366ec02242022609e97e0679eae444e69945d96f3e500	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log2l.html	tag_16_304_05	ERRORS	9321f33b26019fd9330366ec02242022609e97e0679eae444e69945d96f3e500	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
functions/log2l.html	tag_16_304_06	EXAMPLES	9321f33b26019fd9330366ec02242022609e97e0679eae444e69945d96f3e500	open	missing:q35_ring3_system_interfaces_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
